,Filenames,RA,DEC,field,Times (JD),Magnitudes,Mag Errors,Best DRW Fit,Best DRW ARMA Fit,DRW chisq,Best DHO Fit,DHO MCMC Fit,DHO MCMC Probability,DHO chisq,Best Fit,LC Length,BAT ID,z[OIII]_x,log_Lbol,Lbol Ref,log_Mbh,log_Mbh err (lower),log_Mbh err (upper),Mbh Ref,log_Eratio,Eratio Ref
0,fp_lc_0.20323455_-7.1532089_field_395.csv,0.2,-7.2,395,"[2458283.9428935 2458318.918287  2458322.9398495 2458336.8302662
 2458343.8976852 2458346.8548148 2458349.8771759 2458363.8353009
 2458363.8375926 2458364.7918866 2458382.7530903 2458387.7902083
 2458423.7398727 2458424.6995023 2458427.7008796 2458431.711412
 2458432.7286458 2458435.6903819 2458438.7289236 2458662.9415856
 2458691.9771181 2458704.920706  2458716.0035301 2458727.8976273
 2458743.8795949 2458746.8791319 2458749.8168171 2458839.6065046
 2458856.5869676 2459091.8809606 2459144.6679051 2459154.8058218
 2459164.7322106 2459171.6692361 2459175.7106366 2459183.6287153
 2459197.6253588 2459202.6487616 2459211.6103009 2459392.952662
 2459537.7490625 2459540.7544907]","[22.07583949 21.2417551  23.13419906 22.79949015 21.0573774  23.40613283
 21.46977919 21.29010619 22.74948018 21.43642587 22.70762738 26.00212134
 24.4898373  21.30380973 19.76535024 21.36302808 20.87209549 21.39291431
 19.11872916 27.14937887 22.22840743 23.42014519 21.42172694 23.58351289
 26.95177645 21.34479219 23.29081332 19.09141617 22.38718662 22.25121174
 23.16210295 21.08631466 22.20133544 21.93731592 20.16743361 20.92973829
 19.25212103 21.6514781  21.22989138 20.55793676 21.02695365 23.10089773]","[9.11227343e-01 3.43840648e-01 1.60294242e+00 1.17786771e+00
 2.52517833e-01 1.77444121e+00 3.39255864e-01 4.72900498e-01
 2.12284925e+00 3.62729504e-01 2.53563290e+00 8.37073691e+01
 6.11753635e+00 7.56940067e-01 1.37702951e+00 5.34618851e-01
 3.75222706e-01 5.20610343e-01 7.75999765e-01 7.41962669e+01
 7.91663283e-01 2.08695549e+00 1.30160556e+00 2.16545412e+00
 3.18717088e+02 6.30985533e-01 2.12650686e+00 1.77058996e-01
 2.07142087e+00 1.48683793e+00 4.96130525e+00 1.02151796e+00
 1.41166493e+00 6.75182683e-01 1.41354923e+00 1.72600274e+00
 9.55900043e-01 8.14479592e-01 8.12560321e-01 5.91404578e-01
 2.41151888e+00 6.79821142e+00]",[  1.01005017 462.71408292],[3.71558174e-001 5.95254452e+282],0.0,[4.18902338e-03 5.51674867e+03 2.84415895e-04 5.30038113e-02],[1.43996883e-02 2.14138476e+05 1.09431144e-01 1.04738724e-01],-55.83044806971474,13.571316770480534,DHO,42,1.0,0.037483987,44.53,Swift,6.42,0.1,0.1,GH05,0.0,Swift
1,fp_lc_0.8642925999999999_27.654793_field_1645.csv,0.9,27.7,1645,"[2458314.9841204 2458314.9845718 2458337.903831  2458337.904294
 2458338.9155903 2458344.8789005 2458350.8311574 2458360.9126968
 2458361.9318866 2458364.9495139 2458365.9254167 2458368.8927662
 2458371.8542708 2458389.8828472 2458390.8446644 2458424.7032407
 2458428.7032292 2458432.7481829 2458443.6999653 2458457.6416319
 2458483.6252431 2458723.9442361 2458723.9446759 2458727.9096644
 2458737.9273958 2458737.9278472 2458750.8900926 2458764.7848264
 2458765.7900231 2458765.7904745 2458766.8638773 2458766.8643287
 2458767.8205324 2458767.8209838 2458768.8047685 2458772.7494676
 2458783.7495139 2458791.7036806 2458794.7006481]","[21.77604972 22.69602699 27.08338084 23.19542605 22.5604102  21.27320061
 21.06609095 21.73558219 24.2162595  22.50612493 25.66899836 22.22316811
 26.00776283 21.5585661  23.1698821  19.70154886 21.93317877 23.30645777
 22.40955596 23.55597419 23.68388502 22.76291401 24.80449443 22.60562695
 21.84685265 22.28334118 23.18859043 22.69378734 22.39169676 22.17841542
 26.60705768 21.5389891  23.250636   21.38715044 21.82056828 22.24439959
 22.29569155 22.11624119 21.68630229]","[ 0.43992985  1.10950791 43.46007154  1.19419625  0.59192509  0.18405952
  0.20815164  1.06021851  6.58617276  0.99067697 14.16618074  0.42568348
 13.6709306   0.56673021  2.41510863  0.21985141  0.34101585  1.56543467
  1.67641591  2.711299    2.34359041  0.71469411  4.94085722  0.63023765
  0.84972972  1.17185811  1.59549362  1.32913748  1.08511683  0.80652211
 85.72551163  0.78676937  7.75475151  1.31479585  1.38600768  1.79761642
  0.6919329   0.71173872  0.6886542 ]",[ 1.01005017 27.10926685],[3.71558174e-01 3.69033902e+16],6.835069106711798e-24,[1.61759264e-02 5.71383537e+01 1.44094528e-02 1.12845867e-01],[1.11409924e-02 8.19140875e+04 4.76846279e-06 9.33285574e-02],-53.00746247105058,10.944539499451471,DRW,39,4.0,0.039689372,44.58,Swift,7.85,0.3,0.3,stellar,,None
2,fp_lc_0.8642925999999999_27.654793_field_600.csv,0.9,27.7,600,"[2458263.9847338 2458289.9331134 2458295.9503356 2458296.9820486
 2458316.9199653 2458337.8815625 2458340.8676505 2458343.9014699
 2458346.8589583 2458352.8978704 2458361.9289005 2458368.8913889
 2458369.8332407 2458370.8525347 2458376.8082176 2458378.8537037
 2458379.8365509 2458382.7475694 2458382.9098958 2458385.8696412
 2458388.8371644 2458397.8455093 2458428.6985995 2458431.7502083
 2458434.7565972 2458437.7154514 2458443.6951389 2458450.7663889
 2458468.7989005 2458483.6224769 2458486.6516204 2458493.6524074
 2458503.6564583 2458507.6602546 2458644.9485648 2458647.9725116
 2458669.9633681 2458672.9291667 2458673.9857755 2458675.9501852
 2458678.9507292 2458681.9659838 2458684.9215856 2458688.9426389
 2458688.9825347 2458691.9553588 2458691.9919676 2458697.978831
 2458700.9776042 2458703.9797222 2458706.9414699 2458709.9667593
 2458712.9759606 2458717.9059028 2458718.9119676 2458718.9129282
 2458722.9004977 2458723.9393866 2458724.9233102 2458724.9342361
 2458727.9220602 2458727.9234954 2458730.8246991 2458732.8998611
 2458733.9435532 2458734.9008912 2458735.9235417 2458736.9733102
 2458736.974213  2458737.9746528 2458739.6762616 2458741.6773264
 2458743.6778935 2458744.6768981 2458745.6770023 2458746.7014931
 2458748.6760185 2458749.6775347 2458750.6778356 2458751.6754745
 2458754.6751389 2458758.6843403 2458760.6767593 2458761.6757639
 2458762.6755208 2458763.6768519 2458764.8579051 2458788.6910417
 2458791.7784491 2458797.6901157 2458797.7038079 2458802.7195255
 2458803.6749306 2458806.6785417 2458811.6921065 2458837.6092014
 2458850.6586458 2458856.5902431 2458859.6043403 2458867.6319213
 2458875.6344329 2458881.640706  2458895.6333218 2459024.8833912
 2459030.8841667 2459034.9652431 2459036.9681366 2459037.8504398
 2459040.9751736 2459040.9851852 2459042.8614931 2459043.8622222
 2459046.9651042 2459047.966412  2459048.9847569 2459049.9552083
 2459049.9566435 2459050.9362269 2459051.9525347 2459052.9503356
 2459052.9512616 2459052.9858102 2459053.9080324 2459053.9370602
 2459054.9549884 2459054.9963079 2459055.9212269 2459055.9221644
 2459057.9033449 2459059.9195718 2459061.964375  2459063.9373958
 2459067.8977894 2459068.9393171 2459071.9177778 2459071.9196875
 2459071.9574537 2459072.8604167 2459073.8829514 2459074.9652778
 2459075.8588889 2459075.8698032 2459076.9969907 2459077.8759838
 2459077.8771528 2459077.8956829 2459078.9187153 2459079.8449884
 2459079.8525116 2459080.9251273 2459080.9451273 2459081.965787
 2459082.8547454 2459084.9397222 2459085.8582176 2459085.8586806
 2459086.9668403 2459087.8390509 2459087.8399884 2459088.9752199
 2459089.8101042 2459089.8761806 2459090.8263889 2459090.9196759
 2459092.8369329 2459093.9188657 2459109.8215509 2459109.8476968
 2459111.8655787 2459112.8309491 2459113.891088  2459114.8207407
 2459115.7683449 2459116.7438889 2459117.77      2459119.8361458
 2459120.7841782 2459121.8269329 2459125.8891435 2459126.7919444
 2459127.7504398 2459129.8277199 2459144.8205787 2459149.7586343
 2459151.6945486 2459153.7359259 2459157.7687616 2459164.735544
 2459167.7562616 2459169.7270718 2459175.7351852 2459178.6549884
 2459180.6753935 2459182.6736921 2459184.6755093 2459188.6832986
 2459197.6398264 2459199.6929282 2459204.7171528 2459206.6541204
 2459210.6862731 2459210.6872106 2459211.612662  2459220.6357407
 2459223.6442245 2459227.6132523 2459229.6742824 2459231.6137847
 2459233.6317245 2459385.9325463 2459387.889838  2459391.9445486
 2459393.8684722 2459395.9361458 2459397.9511806 2459399.9061227
 2459401.9150926 2459409.9360185 2459414.9262731 2459422.9564699
 2459423.8584375 2459424.8004051 2459424.9367477 2459424.9432639
 2459425.8725694 2459426.8793981 2459427.9639583 2459428.8277662
 2459428.9525463 2459429.9292245 2459430.9099884 2459430.9627894
 2459434.9368634 2459434.9378125 2459435.891956  2459435.93625
 2459436.8451736 2459436.9252662 2459438.8916551 2459442.8284144
 2459443.8421065 2459444.9297569 2459446.9512731 2459446.9799421
 2459448.7021296 2459449.7290625 2459449.7383218 2459450.7505093
 2459453.8714931 2459454.8638426 2459455.8387963 2459456.8250579
 2459458.7839815 2459459.799838  2459459.8223032 2459460.889213
 2459460.923669  2459461.7622801 2459461.7632176 2459461.9187269
 2459462.9762616 2459463.8717708 2459463.9265509 2459464.7607986
 2459465.9042708 2459466.8327662 2459467.7185069 2459467.9268866
 2459472.9101042 2459472.9174769 2459474.6579977 2459474.8872801
 2459474.9156829 2459476.9741898 2459477.8152083 2459477.8935417
 2459478.9611111 2459479.7175116 2459479.9624306 2459480.9086458
 2459484.7004398 2459484.8718866 2459484.8952662 2459485.7694097
 2459486.8447454 2459487.9085417 2459488.7494097 2459488.7648843
 2459489.820706  2459489.8653819 2459490.8448611 2459490.8457986
 2459494.841875  2459497.8384838 2459497.8394213 2459498.8404745
 2459502.8822106 2459502.9009144 2459503.7181019 2459503.8451852
 2459504.7562731 2459517.6815972 2459517.7156366 2459518.7659954
 2459518.7669444 2459520.6748495 2459521.7106019 2459521.7343634
 2459522.7530903 2459523.6927662 2459523.6937153 2459524.6406713
 2459524.807662  2459525.6915972 2459525.7393171 2459526.6914583
 2459527.7135301 2459527.7420023 2459529.7439931 2459529.825162
 2459530.6389236 2459530.8044329 2459531.8635764 2459532.6945602
 2459537.7615741 2459538.8503009 2459540.7453125 2459540.7468171
 2459542.821713  2459550.687581  2459550.7361227 2459701.9960301
 2459701.9984028]","[23.81327312 22.15362923 22.31451395 23.00753614 19.53507774 22.80966767
 22.49867536 24.72508445 23.3313432  22.19395343 21.77843057 22.18157338
 21.65030464 24.33538466 23.09317333 21.82298962 22.01551111 22.60310258
 21.27847865 22.55450507 21.66898616 25.12521381 22.39733963 21.73724418
 20.56222896 21.71881085 22.10021222 19.51843054 22.93833798 22.11932698
 23.65183397 21.92043872 21.48346138 23.9563022  21.67330523 21.5164519
 23.15969503 21.5087457  24.52294858 23.86694572 22.93973669 23.36987251
 21.15223636 23.18247009 22.92706395 21.46206312 21.45496894 21.59688351
 21.17369172 21.33409399 21.45765956 21.49920802 21.62465487 21.4747709
 22.03934026 21.06331976 22.21671233 22.05272474 20.94501156 21.24714155
 22.16912928 21.31066124 22.7198911  22.01346514 22.05570109 24.68530258
 23.74753536 23.79623243 26.43450791 23.30419483 22.00196485 21.62182756
 20.86481068 21.6108216  21.81823121 22.11006245 23.50260269 21.93646493
 21.35776369 23.1812673  21.56396116 22.86528677 22.74120376 21.13949579
 24.38086593 22.62950866 22.76157318 21.71829174 22.2004532  22.68783547
 23.54982697 21.98095269 20.88874842 19.46058384 23.55628205 21.9110198
 21.56427463 21.48939124 22.79667127 19.40282739 23.34847908 21.87427795
 21.44821305 22.15149052 22.87158773 21.58135573 23.01432745 20.67048539
 21.50614639 22.46511501 22.96889839 22.15490813 22.54812989 22.07400946
 22.94212985 21.85498476 21.96751092 22.96044118 22.24512463 22.44081144
 21.90077483 22.35780514 22.05745569 22.22581936 22.22844954 20.99226079
 22.17619789 22.0169148  21.70828384 22.03849607 23.77001466 21.72083162
 24.39098774 21.97262466 22.5078437  22.55064944 21.95582994 21.74289448
 23.24515979 21.50837829 21.96513983 21.78027394 21.68366925 22.50977668
 21.33890969 22.82555    17.85934014 23.84799732 21.89575483 22.43266777
 21.42431069 22.63026484 22.54153786 23.11304424 21.77127798 22.2017104
 22.12751969 22.1800888  22.38699658 22.09450311 21.52297813 21.86183071
 22.48526619 23.30601749 21.32701588 20.87266079 21.80740263 21.95293387
 21.62500337 21.6863898  23.20754611 22.00680886 22.72017183 22.17712913
 22.01904562 21.47069816 23.2055495  21.05022947 22.05819993 21.20626447
 21.57517829 22.12156952 21.94535228 21.98958018 22.72193292 23.5277212
 24.15671743 22.75148583 24.8699329  21.38447482 20.88860379 21.29821697
 20.92060732 23.86231934 22.80148177 21.97742447 20.51116745 22.13610072
 22.00812027 20.47131188 21.53463743 21.28416886 23.83007675 22.00879485
 22.58424104 22.25027734 22.53044798 22.05240652 25.14719904 23.08140197
 18.99710078 21.81223091 21.20338436 21.94249035 24.08311067 22.68163194
 22.05917285 21.32660468 22.21126492 22.84095241 22.71132768 22.19246099
 22.02821725 22.23776935 22.8808179  22.39551393 21.48860071 23.91812066
 23.61914738 23.31623417 22.41814999 22.73110731 22.53844426 21.96103493
 22.81352465 22.25639183 24.05644809 22.91295161 21.53944168 21.98287595
 22.27102332 21.89088829 23.38532871 23.12517715 20.88556378 21.58498529
 22.17907071 20.21823177 21.48788575 23.0923085  21.43619787 22.65170658
 23.395543   22.53751969 23.28102896 21.88253668 23.12834111 21.15299589
 21.9773366  21.40455352 24.18634412 22.00811027 22.54411467 22.64201856
 22.70380508 21.56888723 22.95786043 24.27439411 22.24937315 22.25444536
 21.89548357 22.94376291 23.86143057 21.3746253  22.0666042  21.85652281
 21.82694907 22.74070268 21.47296323 21.72568527 22.78933623 22.76927549
 22.5965859  23.8743184  22.40371936 21.77529458 21.8961891  24.1618498
 21.29884043 22.30278504 22.28381645 22.0083839  22.36821114 21.41630725
 21.68589984 23.91951622 25.01000214 23.19275462 21.31783275 22.81627163
 22.68679988 21.71527817 24.27936347 21.81808392 22.75285401 22.82932414
 21.94158367 25.40380285 22.35106934 26.14508956 22.49688121 22.37568298
 23.39530112 21.31375471 22.63050878 22.77544284 22.79804763 23.37432048
 21.56606848 21.76777398 22.27824735 24.46795708 21.29968931 21.94875567
 21.32674557 21.61170242 21.42285695 22.54262433 21.48547993 21.74971816
 22.51682797 21.54317832 19.92111125]","[12.39632446  0.55519436  1.39820837  3.80791132  1.68979726  0.996034
  1.75236794  5.03700812  1.33300129  0.61198666  0.84456484  0.49525579
  0.3479062   3.0775255   1.08878287  0.29737169  0.47092451  1.47827567
  0.34430859  2.66303362  0.87368047  7.52122206  0.63431806  0.61047278
  0.21144322  0.56344389  1.6860498   1.36960131  3.60967188  0.80174613
  3.22082421  0.51219767  1.30056394  4.97970946  0.47910733  0.54582212
  1.40300878  0.24526385  8.17703484  2.25706927  1.06681906  4.7009165
  0.57449368  2.02737891  1.6741942   0.29281407  0.40325182  0.33427237
  0.20558402  0.21992947  0.28608734  0.65396959  1.024181    0.51815725
  0.75316207  0.31862385  0.57974337  0.43099492  0.19432063  0.27641762
  0.56783041  0.26777842  1.3865725   0.4846902   0.57501281  6.66936681
  2.45795671  2.28967223 24.72821805  1.66181821  3.13371758  1.80726892
  0.68740449  0.64526356  0.48433029  0.87478574  3.62664364  0.61067595
  0.56118354  2.25981331  0.46883771  1.45330552  1.23991544  0.41336023
  7.06934289  1.49499582  1.22471069  0.54105339  0.72803205  3.07394997
  7.38690423  1.25592559  0.29877428  0.46986373  4.33252128  0.55461219
  0.71867191  0.56526855  3.30419746  0.8046664   2.25656733  1.21621172
  0.72330927  0.80422987  2.49839793  0.8070787   3.07614628  0.54895552
  0.53337503  1.46285154  2.6455896   0.94753712  0.65040212  0.38860088
  1.18081405  0.36341744  0.3715487   0.93831594  0.56163066  0.5205759
  0.35172907  0.72754593  0.36386183  0.44824255  0.41079153  0.37918126
  0.46958988  0.47849709  0.3300016   0.37561727  2.10437008  0.96072368
  9.93718473  0.98473206  1.04835965  1.07654101  0.55919295  0.53735994
  1.7784768   0.94363205  0.43210537  0.35286413  0.39907409  0.60739052
  0.2087705   0.91819051  0.10662935  2.27545452  0.34188221  0.71560292
  0.36165245  0.90603333  8.76956734  1.20435548  0.33687472  0.49299186
  0.50088335  0.60295467  0.66221897  0.59448531  0.59176444  0.38986999
  1.7096065   1.39428538  0.71144733  0.58076336  0.52864006  0.77335285
  0.33418612  0.28770199  1.40769298  0.41745207  0.97807795  0.68077048
  0.63322641  0.49505653  3.04214834  0.50148913  1.47927254  0.640006
  1.41201549  0.7980893   0.33795953  1.55324128  2.58269455  5.90694221
  6.68439038  1.31564972  8.88684297  0.30394404  0.85333538  0.51059727
  0.83586986  7.14630971  2.25666308  0.70904819  0.83497171  0.82893577
  0.94668437  1.41005979  0.88852355  0.67379523  6.74620722  0.5828707
  1.06763815  0.90779018  2.58476091  0.80418866 14.45314026  1.53038498
  0.36746246  1.04150184  0.86581563  1.15452794  5.36321372  1.03307878
  0.64448272  0.24848159  0.51239242  2.53159387 11.62959924  1.41122381
  0.98095019  1.21942665  2.13291499  1.08065125  0.41693593  3.35200631
  2.19970577  1.53823279  0.62048588  0.88627132  0.70658793  0.3735233
  0.94079104  0.48688013  3.35798648  1.01724748  0.3125159   0.56299644
  0.71094813  0.45550355  2.4161798   1.29007507  1.26386406  2.03269706
  2.5753639   0.79865877  0.48201396  1.94114016  0.41426104  1.02950955
  1.64226839  0.69199757  1.18126182  0.37706561  1.08334541  0.25618142
  0.61989166  0.27078953  3.30614122  0.39606276  0.70671649  0.84221107
  0.83612454  0.29672356  1.41956252  3.2588365   0.59664936  0.56231645
  1.35974974  1.91812294  2.70657168  0.73968059  1.55498793  1.34889887
  2.01505535  3.9618388   1.25565953  2.69214485  0.85292036  1.43292649
  1.25832014  4.00827156  3.61149218  0.60633863  0.43974952  3.38415263
  0.49413729  0.76047635  0.64128133  0.49175529  0.91863651  0.35543508
  0.47079509  2.72972702 11.33997349  3.12457295  0.57886132  2.52262614
  2.10851925  0.32116541  3.13946308  0.31282207  0.66357595  0.93891054
  0.44572157  8.19623941  0.59259132 19.5903504   0.6064991   0.56728368
  1.39979499  0.26886014  0.68659594  0.75883412  0.9759404   1.85538515
  0.48161824  0.51537369  1.17257428  7.63469541  0.50330295  0.87280546
  1.57851088  2.58586104  0.73260243  1.95552947  0.69328616  0.42942885
  0.77668998  1.7216414   0.46293735]",[1.01005017 2.72817446],[ 0.37155817 46.47796681],0.7387091453933592,[2.57669398e+00 1.63162087e-04 1.09532311e-02 1.23279097e+00],[2.59202478e+00 1.85465122e-04 1.14303496e-02 1.24496406e+00],-476.16936146816346,107.03660047236042,DRW,333,4.0,0.039689372,44.58,Swift,7.85,0.3,0.3,stellar,,None
3,fp_lc_1.0082763_70.3217215_field_1880.csv,1.0,70.3,1880,"[2458387.7687616 2458390.9042245 2458443.7471181 2458734.9927199
 2458734.9931713 2458766.8585995 2458766.8590509 2458767.8139699
 2458767.8144097 2458820.7052431 2458820.7056944 2459066.912037
 2459071.9703009 2459072.9260532 2459072.9265162 2459090.8216551
 2459091.8533565 2459091.8538194 2459092.8765509 2459097.9155093
 2459119.7473843 2459121.8177894 2459121.8182523 2459122.8140625
 2459122.814537  2459126.7404282 2459126.7408912 2459128.8645833
 2459129.9046065 2459129.9050694 2459138.7656713]","[22.51490455 23.03675451 22.70302517 22.18863571 22.79675256 21.84571692
 23.27195659 21.23533422 23.13658008 20.88232371 20.40347974 22.55431639
 22.89967886 22.42841964 22.29699599 23.42129419 22.42598924 22.55382267
 26.95335088 22.10153371 23.72927802 21.60487415 22.72994376 20.96713106
 23.50849765 23.61155945 21.81005306 23.05036058 22.11709055 22.68337098
 23.19128467]","[  1.80714561   3.00015617   2.81465206   1.03094467   1.65176812
   0.89163224   3.37630452   1.28302488   6.93344934   1.12718591
   1.00221348   1.56455601   1.40626695   0.91875983   0.82053913
   4.6238333    1.58184935   1.9448465  106.6532324    1.35288847
   4.48793383   0.68459891   1.79846777   0.53711089   4.75367594
   5.2753015    0.97245079   2.76834801   0.774184     1.48875903
   2.16238657]",[1.01005017e+00 2.20264658e+04],[0.37155817        inf],0.0,[5.73094387e-07 5.23866707e-02 9.65651701e-05 5.37193861e-04],[1.18733767e-04 5.27771009e-02 2.18102781e-06 1.03755151e-02],-51.79194386359935,6.784911304885366,DHO,31,5.0,0.096416239,45.38,Swift,,,,None,,None
