oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
766207400013324,44343332,2458197.9319649762,58197.433321800000,16.522049,0.0134103056,0,zr,292.45996640000000,46.373041100000000,1.14900005,-0.0430000015,20180320433275,766,7,4,20.3400002,25.9308167,0.0166463051,0.0662955642,7.19238187E-06,30.0,1.82799995,2
766207400013324,46238960,2458216.8888705110,58216.389606500000,16.542526,0.0134811746,0,zr,292.46003270000000,46.372998000000000,0.72899997,0.0250000004,20180408389572,766,7,4,20.3899994,26.0804081,0.0150995702,0.0933350995,5.53820428E-06,30.0,1.74000001,2
766207400013324,46251717,2458217.0164445780,58216.517175900000,16.517281,0.0133939954,0,zr,292.46006240000000,46.373089500000000,0.48699999,0.0010000000,20180408517141,766,7,4,19.8999996,26.2026119,0.0220514648,0.1010286957,1.19413271E-05,30.0,1.10000002,2
766207400013324,46251813,2458217.0174053144,58216.518136600000,16.512730,0.0133784963,0,zr,292.46003870000000,46.373103100000000,0.50099999,0.0199999996,20180408518102,766,7,4,19.7399998,26.2140541,0.0209515933,0.0982116833,1.09595276E-05,30.0,1.09800005,1
766207400013324,46548601,2458219.9853950604,58219.486018500000,16.508245,0.0133632859,0,zr,292.46003030000000,46.373036900000000,1.00300002,-0.0199999996,20180411486018,766,7,4,20.2500000,26.0779781,0.0158347972,0.0943439007,6.24775203E-06,30.0,1.15300000,1
766207400013324,46550565,2458220.0050369925,58219.505659700000,16.543541,0.0134847211,0,zr,292.45999730000000,46.373057300000000,0.63400000,0.0060000001,20180411505660,766,7,4,19.5799999,25.7872162,0.0280966405,0.1010497138,1.93212054E-05,30.0,1.10699999,1
766207400013324,46850046,2458222.9999512600,58222.500463000000,16.525879,0.0134234587,0,zr,292.46001190000000,46.373005900000000,0.78500003,0.0309999995,20180414500359,766,7,4,20.7700005,26.2191696,0.0129683986,0.0884030387,4.18658465E-06,30.0,1.10099995,2
766207400013324,47540256,2458229.9023197475,58229.402569400000,16.604733,0.0137048522,0,zr,292.45994000000000,46.372988300000000,0.49800000,0.0040000002,20180421402500,766,7,4,20.7000008,26.2222157,0.0176695287,0.0785009265,7.67961319E-06,30.0,1.37399995,2
766207400013324,47542537,2458229.9251216360,58229.425370400000,16.608150,0.0137175219,0,zr,292.46000650000000,46.372997000000000,0.24900000,0.0160000008,20180421425301,766,7,4,20.8299999,26.2366657,0.0146977156,0.0817171782,5.42996486E-06,30.0,1.26499999,2
766207400013324,47545252,2458229.9522753970,58229.452523100000,16.582417,0.0136231286,0,zr,292.46002030000000,46.372987400000000,0.53700000,0.0199999996,20180421452442,766,7,4,20.8099995,26.2408905,0.0145814158,0.0846331492,5.36973539E-06,30.0,1.16999996,2
766207400013324,47642550,2458230.9252990894,58230.425509300000,16.581741,0.0136206839,0,zr,292.46000440000000,46.372992100000000,0.77800000,-0.0370000005,20180422425440,766,7,4,21.1299992,26.2171669,0.0137339700,0.0861681178,4.63330116E-06,30.0,1.25399995,2
766207400013324,47645138,2458230.9511797046,58230.451388900000,16.549528,0.0135057168,0,zr,292.45999500000000,46.372988400000000,0.87000000,0.0299999993,20180422451285,766,7,4,20.6700001,25.9338894,0.0206384044,0.0832995698,1.05536265E-05,30.0,1.16600001,2
766207400013324,47840530,2458232.9051672970,58232.405300900000,16.574680,0.0135951918,0,zr,292.46001410000000,46.373048800000000,1.71000004,0.0780000016,20180424405243,766,7,4,20.5499992,26.2182598,0.0169282872,0.0934527144,7.13007239E-06,30.0,1.31799996,2
766207400013324,48833968,2458242.8399417430,58242.339687500000,16.539928,0.0134721100,0,zr,292.45999570000000,46.372994000000000,0.88499999,0.0570000000,20180504339549,766,7,4,20.7700005,26.2098122,0.0146720549,0.0837200060,5.49692868E-06,30.0,1.55299997,2
766207400013324,48836079,2458242.8610536850,58242.360798600000,16.535030,0.0134550771,0,zr,292.46000170000000,46.372988000000000,1.06799996,0.0640000030,20180504360718,766,7,4,20.7800007,26.2238979,0.0153703047,0.0848520398,6.04124625E-06,30.0,1.40999997,2
766207400013324,48847728,2458242.9775398034,58242.477280100000,16.547087,0.0134971421,0,zr,292.45997030000000,46.373005700000000,0.96300000,-0.0130000003,20180504477234,766,7,4,20.2700005,26.2505207,0.0134429578,0.0934239849,4.69319684E-06,30.0,1.05400002,1
766207400013324,48847824,2458242.9785004390,58242.478240700000,16.551407,0.0135123292,0,zr,292.46000200000000,46.373010500000000,1.21700001,0.0549999997,20180504478206,766,7,4,20.5100002,26.2468472,0.0127673410,0.0895208791,4.21472487E-06,30.0,1.05299997,2
766207400013324,50144679,2458255.9475550990,58255.446794000000,16.504650,0.0133511377,0,zr,292.46000480000000,46.372993000000000,0.62000000,0.0390000008,20180517446794,766,7,4,21.3299999,26.2687473,0.0107531138,0.0818156600,2.82556812E-06,30.0,1.04900002,1
766207400013324,50243203,2458256.9328353300,58256.432037000000,16.509644,0.0133680217,0,zr,292.45999090000000,46.372998300000000,0.73400003,0.0439999998,20180518431979,766,7,4,21.3700008,26.2495975,0.0128303003,0.0917691737,4.09804989E-06,30.0,1.06200004,2
766207400013324,50245101,2458256.9518175484,58256.451018500000,16.529503,0.0134359477,0,zr,292.46001740000000,46.372995500000000,0.29899999,0.0430000015,20180518450891,766,7,4,21.4899998,26.2584267,0.0129940826,0.0859123096,4.25609824E-06,30.0,1.04299998,2
766207400013324,50247318,2458256.9739827860,58256.473182900000,16.514952,0.0133860568,0,zr,292.46001860000000,46.372998900000000,0.42699999,0.0170000009,20180518473125,766,7,4,21.4599991,26.2668457,0.0120999459,0.0867774114,3.68191149E-06,30.0,1.03299999,2
766207400013324,50248184,2458256.9826405130,58256.481840300000,16.496498,0.0133237410,0,zr,292.46000890000000,46.372996700000000,0.56099999,0.0250000004,20180518481389,766,7,4,21.2099991,26.2544670,0.0116031272,0.0877309889,3.32257036E-06,30.0,1.03199995,2
766207400013324,50334618,2458257.8470132747,58257.346180600000,16.502241,0.0133430185,0,zr,292.46003760000000,46.373004200000000,1.26999998,0.0590000004,20180519346157,766,7,4,20.9099998,26.1832790,0.0169307292,0.0954949185,7.13483541E-06,30.0,1.27699995,2
766207400013324,50339327,2458257.8941099680,58257.393275500000,16.511307,0.0133736627,0,zr,292.46002120000000,46.373027300000000,1.26600003,0.0599999987,20180519393241,766,7,4,21.1599998,26.2005539,0.0152482735,0.0874445066,5.74709748E-06,30.0,1.12500000,2
766207400013324,50341120,2458257.9120388497,58257.411203700000,16.520206,0.0134039968,0,zr,292.46000490000000,46.373014100000000,1.33399999,0.0540000014,20180519411157,766,7,4,20.8799992,26.2065315,0.0149067231,0.0936875418,5.50441746E-06,30.0,1.08899999,2
766207400013324,50342710,2458257.9279422530,58257.427106500000,16.502754,0.0133447479,0,zr,292.45997350000000,46.373013400000000,1.29999995,0.0509999990,20180519427072,766,7,4,21.1900005,26.1962471,0.0183454677,0.0880692154,8.41731071E-06,30.0,1.06500006,2
766207400013324,50345020,2458257.9510449190,58257.450208300000,16.520647,0.0134055028,0,zr,292.46004500000000,46.373045800000000,1.39900005,-0.0209999997,20180519450162,766,7,4,21.0400009,26.2110977,0.0170415696,0.0918951109,7.12898418E-06,30.0,1.04200006,2
766207400013324,50347603,2458257.9768676900,58257.476030100000,16.520716,0.0134057403,0,zr,292.46004040000000,46.373049300000000,1.49600005,-0.0270000007,20180519475995,766,7,4,20.9200001,26.2162037,0.0189333223,0.0947552100,8.98187136E-06,30.0,1.03199995,2
766207400013324,50439875,2458258.8996220883,58258.398750000000,16.496004,0.0133220842,0,zr,292.46000120000000,46.373223600000000,3.72700000,0.1080000028,20180520398692,766,7,4,20.2500000,26.2707310,0.0318900496,0.1082637236,3.18639286E-05,30.0,1.10699999,2
766207400013324,50443267,2458258.9335469560,58258.432673600000,16.544479,0.0134880021,0,zr,292.46017350000000,46.373224200000000,5.60900021,0.1560000032,20180520432639,766,7,4,20.2500000,26.2823238,0.0357216708,0.1066195369,4.81504940E-05,30.0,1.05499995,2
766207400013324,50443368,2458258.9345540070,58258.433680600000,16.501503,0.0133405356,0,zr,292.45991620000000,46.373241300000000,3.15599990,-0.0140000004,20180520433623,766,7,4,20.1700001,26.2872696,0.0307940040,0.1054144129,3.11578478E-05,30.0,1.05400002,1
766207400013324,50444704,2458258.9479225120,58258.447048600000,16.475170,0.0132530294,0,zr,292.46004150000000,46.373077800000000,1.93299997,0.1330000013,20180520447014,766,7,4,20.6900005,26.2480640,0.0238105301,0.1083936691,1.40476659E-05,30.0,1.04200006,2
766207400013324,50545038,2458259.9512931444,58259.450381900000,16.522736,0.0134126609,0,zr,292.46001220000000,46.373111800000000,0.35800001,-0.0049999999,20180521450312,766,7,4,20.3500004,25.9459381,0.0184629839,0.1043872982,8.57635496E-06,30.0,1.03799999,2
766207400013324,50734199,2458261.8429716750,58261.341990700000,16.523691,0.0134159420,0,zr,292.46021590000000,46.373214100000000,0.93099999,0.0140000004,20180523341956,766,7,4,19.8199997,26.2559986,0.0369082354,0.1009890214,5.10277969E-05,30.0,1.24899995,2
766207400013324,50834289,2458262.8439110850,58262.342893500000,16.509153,0.0133663611,0,zr,292.46013240000000,46.373089000000000,1.95700002,0.0780000016,20180524342870,766,7,4,20.1299992,26.2242565,0.0230264924,0.0986641645,1.31888673E-05,30.0,1.23500001,2
766207400013324,50836875,2458262.8697685497,58262.368750000000,16.534576,0.0134535022,0,zr,292.45998890000000,46.373080000000000,4.54400015,-0.0549999997,20180524368565,766,7,4,20.1599998,26.2907314,0.0318988487,0.0991594046,3.23803361E-05,30.0,1.15199995,2
766207400013324,50839093,2458262.8919568520,58262.390937500000,16.495819,0.0133214667,0,zr,292.46007620000000,46.373255300000000,2.30100012,-0.1400000006,20180524390903,766,7,4,19.7800007,26.3001232,0.0367397629,0.1115837395,5.52072452E-05,30.0,1.10099995,2
766207400013324,50938170,2458263.8827567315,58263.381701400000,16.515163,0.0133867767,0,zr,292.46009870000000,46.373096700000000,1.48300004,0.0309999995,20180525381667,766,7,4,19.9200001,26.2695026,0.0202908833,0.1011510566,1.01745363E-05,30.0,1.11399996,2
766207400013324,50941334,2458263.9144013730,58263.413344900000,16.521015,0.0134067638,0,zr,292.46023850000000,46.373210600000000,1.02600002,-0.0640000030,20180525413299,766,7,4,19.8299999,26.3503017,0.0344807729,0.0927425995,3.38095342E-05,30.0,1.06099999,2
766207400013324,50943012,2458263.9311843890,58263.430127300000,16.520000,0.0134032918,0,zr,292.46020880000000,46.373154800000000,1.42900002,0.0350000001,20180525430081,766,7,4,19.8700008,26.3254375,0.0274105277,0.0998797715,2.65589570E-05,30.0,1.04499996,2
766207400013324,51235386,2458266.8550274270,58266.353865700000,16.557547,0.0135340150,0,zr,292.46001170000000,46.373003000000000,0.89399999,0.0560000017,20180528353843,766,7,4,20.3700008,26.2192497,0.0143363960,0.0819654018,5.02992543E-06,30.0,1.16299999,2
766207400013324,51236478,2458266.8659422174,58266.364780100000,16.574293,0.0135937976,0,zr,292.46002170000000,46.373014200000000,0.77300000,0.0080000004,20180528364757,766,7,4,20.2700005,26.2162285,0.0168479122,0.0824641660,7.08615744E-06,30.0,1.13399994,2
766207400013324,51239333,2458266.8944964404,58266.393333300000,16.537544,0.0134638101,0,zr,292.45999510000000,46.373017100000000,1.29100001,0.0170000009,20180528393241,766,7,4,20.1399994,26.2177486,0.0170047078,0.0882372037,7.24335860E-06,30.0,1.07799995,2
766207400013324,51239429,2458266.8954571746,58266.394294000000,16.553490,0.0135196717,0,zr,292.45999010000000,46.373027400000000,0.95999998,-0.0320000015,20180528394259,766,7,4,20.1399994,26.2187347,0.0167635959,0.0912837759,7.14025373E-06,30.0,1.07599998,1
766207400013324,51336917,2458267.8703757287,58267.369178200000,16.587376,0.0136411441,0,zr,292.45998590000000,46.372993500000000,1.08399999,0.0109999999,20180529369155,766,7,4,19.2199993,25.8841629,0.0264436807,0.0743749961,1.71605679E-05,30.0,1.11800003,2
766207400013324,51338258,2458267.8837790010,58267.382581000000,16.570690,0.0135808587,0,zr,292.46001940000000,46.373026100000000,1.04900002,0.0299999993,20180529382512,766,7,4,19.0100002,25.9017887,0.0250463355,0.0982001051,1.55288108E-05,30.0,1.09099996,2
766207400013324,51439826,2458268.8994974126,58268.398263900000,16.570236,0.0135792298,0,zr,292.46001700000000,46.372979400000000,0.20200001,0.0120000001,20180530398137,766,7,4,20.6800003,26.2522507,0.0206325445,0.0803312287,1.06058051E-05,30.0,1.06299996,2
766207400013324,51442785,2458268.9290933483,58268.427858800000,16.569950,0.0135782054,0,zr,292.46001290000000,46.372984500000000,0.97799999,0.0810000002,20180530427824,766,7,4,20.4599991,26.2428722,0.0165181849,0.0788353384,6.87116471E-06,30.0,1.03699994,2
766207400013324,51445778,2458268.9590249886,58268.457789400000,16.574440,0.0135943247,0,zr,292.46000640000000,46.373013800000000,1.19900000,0.0340000018,20180530457708,766,7,4,20.2999992,26.2393112,0.0168152489,0.0820466280,7.07596519E-06,30.0,1.03299999,2
766207400013324,51537525,2458269.8765219640,58269.375254600000,16.580196,0.0136150923,0,zr,292.45999460000000,46.373007500000000,1.11899996,0.0700000003,20180531375231,766,7,4,20.1399994,26.0906162,0.0179538559,0.0773946196,7.93853451E-06,30.0,1.09500003,2
766207400013324,51538350,2458269.8847745527,58269.383506900000,16.588741,0.0136461221,0,zr,292.46000720000000,46.372989100000000,0.91799998,0.0109999999,20180531383484,766,7,4,20.6299992,26.2704258,0.0151057728,0.0826134384,5.69818530E-06,30.0,1.08000004,2
766207400013324,51540232,2458269.9035947060,58269.402326400000,16.562553,0.0135517921,0,zr,292.46002610000000,46.372996800000000,0.45500001,0.0189999994,20180531402303,766,7,4,20.6800003,26.2703171,0.0138450898,0.0844671577,4.76449441E-06,30.0,1.05499995,2
766207400013324,51540324,2458269.9045090396,58269.403240700000,16.569611,0.0135769891,0,zr,292.45999930000000,46.372993900000000,0.65899998,0.0309999995,20180531403229,766,7,4,20.7199993,26.2743855,0.0173182990,0.0865540281,7.46147180E-06,30.0,1.05400002,1
766207400013324,51637850,2458270.8798087286,58270.378506900000,16.571522,0.0135838380,0,zr,292.46001120000000,46.373022200000000,0.90499997,0.0399999991,20180601378426,766,7,4,20.2800007,26.2180290,0.0132887624,0.0819202587,4.32205661E-06,30.0,1.08399999,2
766207400013324,51639795,2458270.8992539020,58270.397951400000,16.559807,0.0135420291,0,zr,292.46000560000000,46.372993100000000,0.85200000,0.0419999994,20180601397627,766,7,4,20.3400002,26.2173481,0.0125732999,0.0817766488,3.91152616E-06,30.0,1.05700004,2
766207400013324,51643284,2458270.9341508980,58270.432847200000,16.569862,0.0135778887,0,zr,292.46001110000000,46.373018500000000,0.40000001,-0.0160000008,20180601432801,766,7,4,20.3400002,26.2082253,0.0136846509,0.0865137652,4.67680502E-06,30.0,1.03299999,2
766207400013324,51738562,2458271.8869611076,58271.385625000000,16.540874,0.0134754060,0,zr,292.46002060000000,46.373016400000000,0.30800000,0.0049999999,20180602385278,766,7,4,20.2099991,26.2265396,0.0142713357,0.0879072398,5.09127813E-06,30.0,1.06900001,2
766207400013324,51739680,2458271.8981420896,58271.396805600000,16.593279,0.0136626977,0,zr,292.45979170000000,46.373148300000000,0.82300001,0.0149999997,20180602396458,766,7,4,19.7700005,26.2727432,0.0178640485,0.0634468347,7.91308776E-06,30.0,1.05499995,2
766207400013324,51741931,2458271.9206543565,58271.419317100000,16.552952,0.0135177756,0,zr,292.46001700000000,46.373012100000000,0.60399997,-0.0280000009,20180602418970,766,7,4,20.5100002,26.2094784,0.0160316303,0.0884342864,6.54218047E-06,30.0,1.03699994,2
766207400013324,51845440,2458272.9557818305,58272.454409700000,16.580708,0.0136169428,0,zr,292.46000000000000,46.372992700000000,0.73100001,0.0599999987,20180603454410,766,7,4,20.8600006,26.2379551,0.0161679629,0.0842047930,6.77966455E-06,30.0,1.03499997,1
766207400013324,52141157,2458275.9130438340,58275.411574100000,16.554813,0.0135243442,0,zr,292.46000400000000,46.372991300000000,0.79699999,0.0649999976,20180606411562,766,7,4,21.1399994,26.2602844,0.0121983504,0.0887544081,3.84352688E-06,30.0,1.03600001,1
766207400013324,52242688,2458276.9283891222,58276.426886600000,16.573105,0.0135895237,0,zr,292.45999950000000,46.373006400000000,0.82300001,-0.0370000005,20180607426632,766,7,4,20.9899998,26.2454052,0.0115995416,0.0890982524,3.32347940E-06,30.0,1.03100002,2
766207400013324,52245628,2458276.9577881633,58276.456284700000,16.545494,0.0134915598,0,zr,292.46001520000000,46.373001800000000,0.50700003,-0.0010000000,20180607456192,766,7,4,21.0200005,26.2526073,0.0115104960,0.0883564502,3.21670996E-06,30.0,1.04100001,2
766207400013324,52246931,2458276.9708209790,58276.469317100000,16.554905,0.0135246683,0,zr,292.46001520000000,46.372999200000000,0.93800002,0.0430000015,20180607469120,766,7,4,21.1299992,26.2339840,0.0131426342,0.0863583311,4.22586709E-06,30.0,1.05299997,2
766207400013324,52339103,2458277.8925634000,58277.391030100000,16.558037,0.0135357501,0,zr,292.46001000000000,46.372988500000000,0.70300001,0.0320000015,20180608391030,766,7,4,21.3600006,26.2275047,0.0148166986,0.0840063766,5.43044371E-06,30.0,1.04499996,2
766207400013324,52340324,2458277.9047743880,58277.403240700000,16.558460,0.0135372505,0,zr,292.46001250000000,46.373000100000000,0.66700000,0.0610000007,20180608403160,766,7,4,21.3099995,26.2209167,0.0170107186,0.0810261890,7.25635437E-06,30.0,1.03699994,2
766207400013324,52343453,2458277.9360716804,58277.434537000000,16.556471,0.0135302078,0,zr,292.46002140000000,46.373015000000000,1.48000002,0.0560000017,20180608434456,766,7,4,20.9500008,26.1798687,0.0180725940,0.0841714218,8.18693752E-06,30.0,1.03299999,2
766207400013324,52432993,2458278.8314935110,58278.329930600000,16.559767,0.0135418838,0,zr,292.46001120000000,46.372993200000000,0.75999999,0.0439999998,20180609329907,766,7,4,21.5400009,26.2352715,0.0182818342,0.0858193189,8.28321208E-06,30.0,1.13900006,2
766207400013324,52445346,2458278.9550274040,58278.453460600000,16.549467,0.0135054989,0,zr,292.46001300000000,46.372992500000000,0.78799999,0.0280000009,20180609453449,766,7,4,21.4300003,26.2407284,0.0155197978,0.0858474523,5.88953435E-06,30.0,1.04299998,1
766207400013324,52445437,2458278.9559418336,58278.454375000000,16.534105,0.0134518696,0,zr,292.46001980000000,46.372975100000000,1.08099997,0.0619999990,20180609454363,766,7,4,21.4400005,26.2443428,0.0164608285,0.0849831551,6.75900174E-06,30.0,1.04400003,2
766207400013324,52446967,2458278.9712432080,58278.469675900000,16.559563,0.0135411611,0,zr,292.46001680000000,46.372993300000000,0.56099999,0.0370000005,20180609469468,766,7,4,21.2999992,26.2448254,0.0127297267,0.0841263831,3.99739383E-06,30.0,1.05900002,2
766207400013324,52539421,2458279.8958091014,58279.394213000000,16.554499,0.0135232322,0,zr,292.46000070000000,46.373004400000000,0.49599999,0.0529999994,20180610394190,766,7,4,21.1700001,26.2397327,0.0123431692,0.0851602778,3.75461786E-06,30.0,1.03900003,2
766207400013324,52541081,2458279.9124068160,58279.410810200000,16.566601,0.0135662211,0,zr,292.46001060000000,46.373006600000000,0.23199999,-0.0120000001,20180610410718,766,7,4,20.9099998,26.1808949,0.0126754427,0.0866135806,4.00096633E-06,30.0,1.03199995,2
766207400013324,52632868,2458280.8303054306,58280.328680600000,16.537367,0.0134631926,0,zr,292.46001650000000,46.372996000000000,1.28400004,0.0700000003,20180611328646,766,7,4,21.5200005,26.2586517,0.0161501430,0.0836958885,6.49783760E-06,30.0,1.12899995,2
766207400013324,52634788,2458280.8495073250,58280.347881900000,16.556400,0.0135299535,0,zr,292.46002810000000,46.373003100000000,0.17700000,0.0219999999,20180611347847,766,7,4,21.5900002,26.2607002,0.0194165576,0.0857063457,9.32641979E-06,30.0,1.09000003,2
766207400013324,52636526,2458280.8668921622,58280.365266200000,16.551239,0.0135117369,0,zr,292.46002740000000,46.372998500000000,0.92699999,0.0879999995,20180611365197,766,7,4,21.4799995,26.2525597,0.0186931156,0.0802390799,8.78129867E-06,30.0,1.06299996,2
766207400013324,52733619,2458281.8378475294,58281.336192100000,16.543613,0.0134849744,0,zr,292.46000900000000,46.372984200000000,0.53700000,0.0579999983,20180612336134,766,7,4,21.4899998,26.2453613,0.0138483876,0.0848662034,4.75582192E-06,30.0,1.10699999,2
766207400013324,52736226,2458281.8639247236,58281.362268500000,16.523304,0.0134146111,0,zr,292.46000770000000,46.373002800000000,1.00699997,0.0450000018,20180612362257,766,7,4,21.3400002,26.2491875,0.0162532236,0.0840058923,6.54472888E-06,30.0,1.06400001,2
766207400013324,52745759,2458281.9592516976,58281.457592600000,16.543056,0.0134830289,0,zr,292.45999520000000,46.372996400000000,0.79600000,0.0740000010,20180612457581,766,7,4,21.1900005,26.2567406,0.0130724022,0.0881768465,4.22519042E-06,30.0,1.05499995,2
766207400013324,52745849,2458281.9601545255,58281.458495400000,16.528954,0.0134340515,0,zr,292.45999740000000,46.372987200000000,0.77600002,0.0379999988,20180612458495,766,7,4,21.3799992,26.2576160,0.0148354936,0.0879308432,5.45013017E-06,30.0,1.05599999,1
766207400013324,52834953,2458282.8512227750,58282.349537000000,16.552753,0.0135170715,0,zr,292.46000860000000,46.372986100000000,0.74699998,-0.0270000007,20180613349502,766,7,4,21.2700005,26.1743011,0.0120132985,0.0858148336,3.61122829E-06,30.0,1.07799995,2
766207400013324,52844903,2458282.9507281347,58282.449039400000,16.532223,0.0134453503,0,zr,292.46000810000000,46.373008900000000,0.63200003,0.0579999983,20180613449028,766,7,4,21.1200008,26.1457672,0.0137017928,0.0880152285,4.73648834E-06,30.0,1.04900002,2
766207400013324,52847162,2458282.9733097990,58282.471620400000,16.549347,0.0135050798,0,zr,292.45999680000000,46.373005800000000,0.64600003,-0.0419999994,20180613471562,766,7,4,20.7199993,25.9838009,0.0155250551,0.0925600752,5.98832048E-06,30.0,1.07599998,2
766207400013324,52935171,2458283.8534283470,58283.351713000000,16.539604,0.0134709803,0,zr,292.46000220000000,46.372988500000000,0.58499998,0.0379999988,20180614351678,766,7,4,21.5100002,26.2708416,0.0145711526,0.0839888826,5.22326354E-06,30.0,1.07000005,2
766207400013324,52936034,2458283.8620628010,58283.360347200000,16.543135,0.0134832989,0,zr,292.46000030000000,46.373005500000000,0.83200002,0.0520000011,20180614360312,766,7,4,21.3199997,26.2664013,0.0136392908,0.0838685781,4.69526776E-06,30.0,1.05900002,2
766207400013324,52939315,2458283.8948762670,58283.393159700000,16.555902,0.0135281961,0,zr,292.46000560000000,46.373010100000000,0.87500000,-0.0350000001,20180614393125,766,7,4,21.2500000,26.2571564,0.0169903077,0.0824512318,7.23610583E-06,30.0,1.03400004,2
766207400013324,53032704,2458284.8287922945,58284.327048600000,16.534729,0.0134540321,0,zr,292.45999930000000,46.372986900000000,0.70400000,0.0599999987,20180615327025,766,7,4,21.0900002,26.1219883,0.0151936337,0.0802803338,5.67134430E-06,30.0,1.10800004,2
766207400013324,53034400,2458284.8457487887,58284.344004600000,16.534122,0.0134519264,0,zr,292.46001620000000,46.373000600000000,0.11800000,-0.0060000001,20180615343993,766,7,4,21.0599995,26.2144432,0.0124291470,0.0863532200,3.87036653E-06,30.0,1.07799995,2
766207400013324,53034635,2458284.8480984570,58284.346354200000,16.546436,0.0134948594,0,zr,292.46001130000000,46.373003300000000,0.65700001,0.0000000000,20180615346296,766,7,4,21.1200008,26.1927757,0.0137911011,0.0852763951,4.79035134E-06,30.0,1.07400000,1
766207400013324,53131591,2458285.8176864046,58285.315914400000,16.536163,0.0134590082,0,zr,292.46000420000000,46.372987900000000,1.02900004,-0.0419999994,20180616315880,766,7,4,21.5100002,26.2625771,0.0156525597,0.0816644803,6.10057441E-06,30.0,1.12699997,2
766207400013324,53138434,2458285.8861142653,58285.384340300000,16.544155,0.0134868678,0,zr,292.46001360000000,46.373003600000000,0.42899999,0.0289999992,20180616384294,766,7,4,21.6000004,26.2656364,0.0134757096,0.0829999372,4.45862497E-06,30.0,1.03499997,2
766207400013324,53141454,2458285.9163234234,58285.414548600000,16.522808,0.0134129087,0,zr,292.46000470000000,46.373000000000000,0.94900000,0.0740000010,20180616414502,766,7,4,21.5499992,26.2542171,0.0159808882,0.0854926407,6.42162649E-06,30.0,1.03299999,2
766207400013324,53233225,2458286.8340575480,58286.332256900000,16.523191,0.0134142265,0,zr,292.46001530000000,46.372998000000000,0.66100001,0.0520000011,20180617332222,766,7,4,21.3899994,26.2784328,0.0125466743,0.0827322677,3.86155034E-06,30.0,1.08800006,2
766207400013324,53234359,2458286.8454004700,58286.343599500000,16.524170,0.0134175876,0,zr,292.46001010000000,46.372986900000000,0.90799999,0.0710000023,20180617343565,766,7,4,21.4799995,26.2724171,0.0118803745,0.0857496783,3.51325298E-06,30.0,1.07000005,2
766207400013324,53332773,2458287.8295597327,58287.327731500000,16.515541,0.0133880638,0,zr,292.46001010000000,46.372994100000000,0.73900002,0.0820000023,20180618327697,766,7,4,21.3700008,26.2667885,0.0119198821,0.0861871913,3.46350089E-06,30.0,1.09099996,2
766207400013324,53345248,2458287.9543200610,58287.452488400000,16.529524,0.0134360222,0,zr,292.46001690000000,46.373003800000000,0.35100001,0.0060000001,20180618452454,766,7,4,21.4400005,26.2659168,0.0118489135,0.0882679224,3.48816161E-06,30.0,1.06799996,2
766207400013324,53345528,2458287.9571211375,58287.455289400000,16.517527,0.0133948373,0,zr,292.46001760000000,46.372996900000000,0.47900000,0.0469999984,20180618455255,766,7,4,21.4200001,26.2609043,0.0119820675,0.0888115168,3.52053712E-06,30.0,1.07200003,1
766207400013324,53347119,2458287.9730242680,58287.471192100000,16.523012,0.0134136090,0,zr,292.46000470000000,46.372992200000000,1.02900004,0.0280000009,20180618471157,766,7,4,21.1200008,26.2623215,0.0117949275,0.0848255903,3.40925499E-06,30.0,1.09899998,2
766207400013324,53432765,2458288.8295059730,58288.327650500000,16.511906,0.0133756986,0,zr,292.46000220000000,46.372992800000000,0.63900000,0.0390000008,20180619327604,766,7,4,21.4400005,26.2643547,0.0121820495,0.0820193142,3.71178498E-06,30.0,1.08700001,2
766207400013324,53444890,2458288.9507592423,58288.448900500000,16.480972,0.0132721271,0,zr,292.46001780000000,46.373047100000000,0.53200001,0.0000000000,20180619448866,766,7,4,20.4899998,26.2415085,0.0176661797,0.0963809863,7.75521130E-06,30.0,1.06700003,2
766207400013324,53447230,2458288.9741625610,58288.472303200000,16.485661,0.0132876355,0,zr,292.46003730000000,46.373082600000000,1.37100005,0.0379999988,20180619472118,766,7,4,20.4799995,26.2258797,0.0171353947,0.0981478617,7.25264590E-06,30.0,1.10699999,2
766207400013324,53532990,2458289.8317896960,58289.329907400000,16.498730,0.0133312205,0,zr,292.46002110000000,46.373016000000000,0.53200001,-0.0040000002,20180620329780,766,7,4,20.9300003,26.2358246,0.0178217180,0.0882551223,7.93868548E-06,30.0,1.07799995,2
766207400013324,53544871,2458289.9506007447,58289.448715300000,16.514477,0.0133844372,0,zr,292.46000830000000,46.373022000000000,1.13199997,-0.0160000008,20180620448669,766,7,4,20.9300003,26.2432747,0.0131106144,0.0912277773,4.21504319E-06,30.0,1.07000005,2
766207400013324,53547964,2458289.9815274496,58289.479641200000,16.502434,0.0133436695,0,zr,292.46002730000000,46.373030400000000,0.83300000,-0.0140000004,20180620479606,766,7,4,20.0000000,26.2444134,0.0164159779,0.0904358923,6.71189173E-06,30.0,1.12899995,2
766207400013324,53635737,2458290.8592820000,58290.357372700000,16.491619,0.0133074410,0,zr,292.46000540000000,46.372993400000000,1.21099997,0.0219999999,20180621357373,766,7,4,21.3799992,26.2451553,0.0206231773,0.0786517859,1.06683510E-05,30.0,1.04299998,2
