,Filenames,RA,DEC,Times (MJD),Magnitudes,Mag Errors,Best DRW Fit,Best DRW ARMA Fit,DRW chisq,Best DHO Fit,DHO MCMC Fit,DHO MCMC Probability,DHO chisq,Best Fit,LC Length
0,forced_photometry_field600_RA_0.8642750_DEC_27.6548121,0.864275,27.6548121,"[2458271.9756597 2458274.9529861 2458277.9467593 2458280.9478704
 2458283.9475    2458286.9460764 2458289.9331134 2458292.9437384
 2458295.9503356 2458296.9820486 2458299.9647569 2458305.9608449
 2458316.9199653 2458319.9363773 2458325.9404398 2458337.8815625
 2458340.8676505 2458343.9014699 2458346.8589583 2458349.8933333
 2458352.8978704 2458361.9289005 2458364.7890856 2458367.8021412
 2458368.8913889 2458369.8332407 2458370.8382176 2458370.8525347
 2458373.8908796 2458376.8082176 2458378.8537037 2458379.8365509
 2458382.7475694 2458382.9098958 2458385.8696412 2458388.8371644
 2458397.8455093 2458425.6825926 2458428.6985995 2458431.7502083
 2458434.7565972 2458437.7154514 2458440.7116898 2458443.6951389
 2458450.7663889 2458468.7989005 2458483.6224769 2458486.6516204
 2458493.6524074 2458503.6564583 2458507.6602546 2458510.6394213
 2458641.9466782 2458644.9485648 2458647.9725116 2458653.8812731
 2458660.9572106 2458663.9613657 2458669.9633681 2458672.9291667
 2458673.9857755 2458675.9501852 2458678.9507292 2458681.9659838
 2458684.9215856 2458688.9426389 2458688.9825347 2458690.9852546
 2458691.9553588 2458691.9919676 2458694.9189352 2458697.978831
 2458700.9776042 2458703.9797222 2458706.9414699 2458709.9667593
 2458712.9759606 2458717.9059028 2458718.9119676 2458718.9129282
 2458719.9867014 2458722.9004977 2458723.9393866 2458724.9233102
 2458724.9342361 2458727.9220602 2458727.9234954 2458730.8233218
 2458730.8246991 2458732.8998611 2458733.9435532 2458733.9512616
 2458734.9008912 2458735.9235417 2458736.9733102 2458736.974213
 2458737.9746528 2458738.6773495 2458739.6762616 2458740.6766782
 2458741.6773264 2458743.6778935 2458744.6768981 2458745.6770023
 2458746.7014931 2458747.6768981 2458748.6760185 2458749.6775347
 2458750.6778356 2458751.6754745 2458754.6751389 2458758.6843403
 2458760.6767593 2458761.6757639 2458762.6755208 2458763.6768519
 2458764.8579051 2458785.7132292 2458788.6910417 2458791.7032292
 2458791.7784491 2458794.7015509 2458796.6806481 2458797.6901157
 2458797.7038079 2458802.7195255 2458803.6749306 2458806.6785417
 2458811.6921065 2458812.6589236 2458814.6106713 2458819.6928935
 2458833.6276157 2458837.6092014 2458846.6002199 2458850.6586458
 2458853.5902431 2458856.5902431 2458859.6043403 2458862.6110185
 2458867.6319213 2458872.6627546 2458875.6344329 2458878.6178125
 2458881.640706  2458885.6012731 2458895.6333218 2459018.8897917
 2459024.8833912 2459027.8697222 2459030.8841667 2459032.9816898
 2459034.9652431 2459036.9681366 2459037.8504398 2459038.9627431
 2459038.9873611 2459039.8688194 2459040.9751736 2459040.9851852
 2459042.8614931 2459043.8622222 2459046.9651042 2459047.966412
 2459048.9572338 2459048.9847569 2459049.9552083 2459049.9566435
 2459050.9362269 2459051.9525347 2459052.9503356 2459052.9512616
 2459052.9858102 2459053.9080324 2459053.9370602 2459054.9549884
 2459054.9963079 2459055.9212269 2459055.9221644 2459056.9271181
 2459057.9033449 2459059.9195718 2459059.9204977 2459060.9635301
 2459061.964375  2459063.9373958 2459066.8708565 2459066.9186574
 2459067.8977894 2459068.9393171 2459069.8808796 2459071.9177778
 2459071.9196875 2459071.9574537 2459072.8604167 2459073.8299074
 2459073.8829514 2459074.9652778 2459075.8588889 2459075.8698032
 2459076.9969907 2459077.8759838 2459077.8771528 2459077.8956829
 2459078.9057523 2459078.9187153 2459079.8449884 2459079.8525116
 2459080.9251273 2459080.9451273 2459080.9460648 2459081.8537963
 2459081.965787  2459082.8409375 2459082.8547454 2459084.9397222
 2459084.9423148 2459085.8582176 2459085.8586806 2459086.9668403
 2459087.8390509 2459087.8399884 2459087.9793634 2459088.8278704
 2459088.9752199 2459089.8101042 2459089.8761806 2459090.8263889
 2459090.9196759 2459091.8066898 2459091.9476505 2459092.8369329
 2459093.9188657 2459094.9722338 2459106.9006713 2459107.8493403
 2459109.8215509 2459109.8476968 2459111.8655787 2459112.8309491
 2459113.891088  2459114.8207407 2459115.7683449 2459116.7438889
 2459117.77      2459118.8719213 2459119.8361458 2459120.7841782
 2459121.8269329 2459122.754375  2459123.6949769 2459125.8891435
 2459126.7919444 2459127.7504398 2459129.8277199 2459131.818206
 2459134.7688079 2459136.8429861 2459140.7071412 2459144.8205787
 2459149.7586343 2459151.6945486 2459153.7359259 2459155.8091435
 2459157.7687616 2459164.735544  2459167.7562616 2459169.7270718
 2459171.7464005 2459173.7039468 2459175.7351852 2459178.6549884
 2459180.6753935 2459182.6736921 2459184.6755093 2459188.6832986
 2459194.6834954 2459197.6398264 2459198.6819213 2459199.6929282
 2459202.6978819 2459204.7171528 2459205.6079745 2459206.6522338
 2459206.6541204 2459210.6862731 2459210.6872106 2459211.612662
 2459216.6555671 2459218.6128125 2459220.6357407 2459223.6442245
 2459227.6132523 2459229.6742824 2459231.6137847 2459233.6317245
 2459382.9348495 2459385.9325463 2459387.889838  2459391.9445486
 2459393.8684722 2459395.9361458 2459397.9511806 2459399.9061227
 2459401.9150926 2459403.9043403 2459409.9360185 2459411.9138194
 2459414.9262731 2459418.9485648 2459422.9564699 2459423.8584375
 2459423.9110764 2459424.8004051 2459424.9367477 2459424.9432639
 2459425.8725694 2459425.9291898 2459426.8793981 2459427.8680903
 2459427.8690278 2459427.9639583 2459428.8277662 2459428.9525463
 2459429.8219907 2459429.928287  2459429.9292245 2459430.9099884
 2459430.9627894 2459434.9368634 2459434.9378125 2459435.891956
 2459435.93625   2459436.8451736 2459436.9252662 2459438.8916551
 2459438.9412847 2459439.9366319 2459441.7783912 2459442.8196528
 2459442.8284144 2459443.8421065 2459444.9297569 2459446.9512731
 2459446.9799421 2459448.7021296 2459449.7290625 2459449.7383218
 2459450.7505093 2459450.9568866 2459451.7287037 2459452.8227778
 2459453.8714931 2459453.8724421 2459454.8638426 2459454.9168519
 2459455.8291088 2459455.8387963 2459456.8250579 2459458.7839815
 2459459.799838  2459459.8223032 2459460.889213  2459460.923669
 2459461.7622801 2459461.7632176 2459461.9187269 2459462.7964352
 2459462.9762616 2459463.85375   2459463.8717708 2459463.9265509
 2459464.7607986 2459464.9474421 2459465.9042708 2459465.9329282
 2459466.8327662 2459466.9294907 2459467.7185069 2459467.9268866
 2459468.9343634 2459469.7685532 2459470.8657523 2459472.9101042
 2459472.9174769 2459473.8777778 2459474.6579977 2459474.8872801
 2459474.9156829 2459476.9741898 2459477.6601157 2459477.8152083
 2459477.8935417 2459478.9611111 2459479.6948611 2459479.7175116
 2459479.9624306 2459480.9086458 2459484.7004398 2459484.8718866
 2459484.8952662 2459485.7694097 2459485.8503241 2459486.8447454
 2459487.9085417 2459488.7494097 2459488.7648843 2459489.820706
 2459489.8653819 2459490.8448611 2459490.8457986 2459491.8675926
 2459494.841875  2459497.8384838 2459497.8394213 2459498.7240856
 2459498.8404745 2459502.7110185 2459502.8822106 2459502.9009144
 2459503.7181019 2459503.8451852 2459504.7562731 2459504.9308912
 2459505.6831366 2459512.6912847 2459517.6815972 2459517.7156366
 2459518.7659954 2459518.7669444 2459520.6748495 2459520.7890278
 2459521.7055093 2459521.7106019 2459521.7343634 2459522.7134144
 2459522.7530903 2459523.6927662 2459523.6937153 2459523.8202662
 2459524.6406713 2459524.807662  2459525.6915972 2459525.6925463
 2459525.7393171 2459526.6914583 2459526.8198843 2459527.6587847
 2459527.7135301 2459527.7420023 2459529.7439931 2459529.825162
 2459530.6389236 2459530.8044329 2459531.7067477 2459531.8635764
 2459532.6945602 2459532.6955093 2459536.8135301 2459537.7139352
 2459537.7615741 2459538.8503009 2459540.7453125 2459540.7468171
 2459540.8685069 2459542.7578472 2459542.821713 ]","[18.10666011 17.98752375 17.96215379 17.98577482 17.97213341 18.00252418
 17.93852637 17.98066115 17.93598955 17.94532447 17.97301645 17.97284041
 17.70251722 17.96331178 18.0235445  17.94760155 17.94467547 17.95732996
 17.95231513 17.99199057 17.93823403 17.92807136 17.96640995 17.96515327
 17.9378441  17.92431844 17.96659539 17.95694559 17.96450817 17.95043839
 17.9294923  17.93785604 17.94502118 17.91663672 17.94434041 17.92491741
 17.95852335 17.99129856 17.9419215  17.92745013 17.86542436 17.92646694
 18.03352319 17.93629253 17.73430918 17.94898018 17.93602414 17.95657719
 17.93207785 17.91850348 17.95490618 17.96011117 17.97331568 17.92505447
 17.92587223 18.08107325 17.96905125 17.97961193 17.95342455 17.92062565
 17.95989888 17.96088501 17.95256708 17.9535795  17.90407638 17.95119028
 17.94886575 17.98481064 17.92369635 17.91742145 17.97572885 17.92254958
 17.90736445 17.91640196 17.9175248  17.92270013 17.92347963 17.91817634
 17.93529827 17.89943449 17.97989346 17.93868114 17.93521374 17.89264451
 17.90864828 17.93972239 17.91253032 17.98351915 17.94653936 17.93956742
 17.93343114 17.95935969 17.95778632 17.9573114  17.95492265 17.95785185
 17.95212125 17.99031087 17.9288025  17.99344575 17.92479886 17.88665625
 17.92301924 17.92627892 17.94065932 17.98577912 17.95343319 17.93051854
 17.91247955 17.95118056 17.92141684 17.95256025 17.94567087 17.90303223
 17.96224369 17.94836401 17.95100468 17.96187861 17.92645115 17.96921115
 17.93871399 17.96839274 18.01611513 17.94613858 17.94920906 17.93357327
 17.88920736 17.71681038 17.95464489 17.97041549 18.1967732  18.08563612
 17.96919895 17.93183769 17.96573135 17.92479947 18.00345107 17.9119527
 17.94745311 17.96122483 17.70497115 17.97279635 17.95243506 18.10303437
 17.93254492 17.97536506 17.92160031 17.97850665 17.93737488 17.9713957
 17.94828518 17.96301601 17.92422668 17.94972158 17.87405385 17.97562874
 17.97632948 17.98776515 17.91934564 17.94949946 17.95360943 17.94480109
 17.95002942 17.93571985 17.96537754 17.95421668 17.93728735 17.93324808
 17.95169055 17.93917992 17.94262541 17.93157416 17.94369377 17.93535102
 17.94214106 17.93804427 17.89545746 17.93787879 17.93442419 17.97484997
 17.92532852 17.93492178 17.96315334 17.98411333 17.95486345 17.92652834
 18.00288575 17.97401775 17.95951876 17.93790428 17.98815661 17.94195012
 17.94513208 17.93145009 17.9330883  17.99020723 17.95168267 17.93103914
 17.93852567 17.92828583 17.92688316 17.95117832 17.91674936 17.95484204
 17.96657217 17.15592907 17.95697222 17.93815316 17.94510556 17.91622626
 17.97054635 17.99530651 17.94538879 18.03573707 17.96921017 17.95061105
 17.96686065 17.93245428 17.93838745 17.93687515 17.94200718 17.94580795
 18.00395897 17.99690206 17.92941662 17.9253218  17.93562623 17.94870021
 17.95213442 17.96432988 17.97479723 17.91816526 17.88818479 17.99566918
 17.97530438 17.96953151 17.93131802 17.92791221 17.92630809 17.9254665
 17.95671423 17.93959    17.94654282 17.93759978 17.93447375 17.96623582
 17.92202984 17.95137485 17.9029141  17.98284161 18.06105431 17.94171752
 17.90748281 17.92180651 17.93674942 17.96467856 17.97967381 17.96279509
 17.97550553 17.93030198 17.93560736 17.94533558 17.96458178 17.9617836
 17.95640011 17.94569205 17.9608895  17.91397769 17.9740411  17.96230884
 17.88919823 17.91095556 17.89119096 17.9552812  17.94750826 17.93348829
 17.96737837 17.86107171 17.98896461 17.93705528 17.96077909 17.93544868
 17.9584598  17.94442854 17.86270143 17.92037961 17.90038261 17.95513928
 17.97617234 17.9877437  17.93423446 17.94953915 17.93932398 17.94399213
 17.93523742 17.95855294 17.97305356 17.9553608  17.60658489 17.92919276
 17.9166599  17.93263222 17.95925083 17.94605966 17.93538954 17.97189724
 17.91219381 17.96761664 17.93951585 18.00217781 17.94961333 17.96200747
 17.9625539  17.93820439 17.93468599 17.93879493 17.94779202 17.96881407
 17.94189133 17.96776194 17.97323885 17.92644697 17.95551712 17.95618354
 17.96838678 17.96823973 17.95156543 17.94446791 17.94667686 17.94410874
 17.93771165 17.94321223 17.94370006 17.95605243 17.94872083 17.92435356
 17.96891238 17.96095339 18.55474962 17.97337882 17.93257684 17.94577281
 17.93131754 17.95268666 17.9538981  17.88584797 17.92214403 17.93416542
 17.8321752  18.01489077 17.9995361  17.97771477 17.91866906 17.96795267
 17.95043081 17.98899117 17.96272368 17.9185321  17.94567264 17.95275491
 17.9440953  17.95195197 17.93109898 17.95004333 17.90831859 17.93706572
 17.91335053 17.96773375 17.95649686 17.96507131 17.9340708  17.94549244
 17.94821613 17.97542315 17.9463397  17.96846379 17.92158844 17.96933231
 17.94917559 17.95676935 17.96429279 17.96212786 17.96824745 17.94126746
 17.93940246 17.97604204 17.9314371  17.94903483 17.95944478 17.91421916
 18.00784199 17.92968783 17.93040762 17.94644706 17.99658391 17.94679338
 17.92806652 17.92667537 17.94736855 17.95683394 17.94493163 17.95533296
 17.9830148  17.94173612 17.93123467 17.93521445 17.95718542 17.91098309
 17.94029132 17.93691494 17.92822719 18.14515247 17.94061086 17.91590888
 17.92807566 17.96830656 17.95593682 17.9738971  17.95835815 17.95127301
 17.91181449 17.95000333 17.94764649 17.96288709 17.99160566 17.9651922
 17.92635933 17.95678408 17.92935608 17.94693948 17.94782276 17.97499151
 17.9716164  17.9283948  17.95936837 17.96011291 17.9411412  17.9594227
 17.9434933  17.96086721 17.94156035 17.94777683 17.91163714 17.97880361
 17.9502806  17.94917618 17.96062496 17.97558867 17.95004435 17.95413176
 17.92090877 17.92785595 17.93682048 17.95548687 17.96042512 17.90682291
 17.93278774 18.00867444 18.03270521 18.06072689 17.91219988 17.90862845
 17.91616878 17.94416936 18.01036423 17.99188187 17.92967976]","[0.1004439  0.07955619 0.07643254 0.07666816 0.07592709 0.07771523
 0.07344645 0.07601406 0.0765825  0.08098902 0.08265042 0.07662273
 0.31809044 0.07494779 0.08571432 0.07402876 0.0776588  0.074478
 0.07407714 0.07679777 0.07354131 0.07586937 0.07539016 0.07517316
 0.07318254 0.07248558 0.0749472  0.07429691 0.07497076 0.07396979
 0.07241988 0.07335607 0.07574442 0.07278175 0.08230726 0.07684406
 0.07460328 0.07790078 0.07352794 0.07410158 0.07008286 0.07376738
 0.16105327 0.08104438 0.27159315 0.08182132 0.0743567  0.07569454
 0.07328424 0.08632196 0.0762703  0.08007291 0.07589701 0.07324539
 0.07430654 0.10293898 0.07599216 0.07723758 0.07445919 0.07192878
 0.07648801 0.0746567  0.07428304 0.08023709 0.07597247 0.07520831
 0.07521042 0.07703046 0.07250028 0.07282453 0.07585131 0.0723838
 0.07124655 0.07170718 0.07200243 0.07550218 0.07916684 0.07384683
 0.07439579 0.07208854 0.07721407 0.07343153 0.07298101 0.07052317
 0.0717273  0.07356648 0.07184314 0.08042026 0.07505843 0.07352739
 0.07336128 0.07473128 0.07508849 0.07476355 0.07440735 0.07453715
 0.0744411  0.09481382 0.10288946 0.1049875  0.09344989 0.08211524
 0.07471478 0.07300955 0.07508346 0.07791615 0.07673609 0.07361938
 0.07462746 0.07564395 0.07326824 0.07515938 0.07458566 0.07328867
 0.07657799 0.07590603 0.07482294 0.07576757 0.07361286 0.07663336
 0.07397341 0.07916477 0.08865253 0.08281678 0.08469285 0.07828073
 0.07184829 0.11130686 0.07773298 0.07562795 0.17165672 0.11193672
 0.0761571  0.07349033 0.07571011 0.07593529 0.08703779 0.07383918
 0.08241479 0.07488855 0.17832266 0.07847415 0.07513803 0.11994641
 0.07902604 0.08648643 0.07675156 0.07682642 0.0743475  0.08024744
 0.07796163 0.078172   0.07680553 0.07882506 0.0801232  0.08161481
 0.08531205 0.08913219 0.07392665 0.07676698 0.07805147 0.07558642
 0.0739224  0.07287202 0.07495195 0.07449055 0.07313058 0.07276306
 0.07402358 0.07337084 0.07329265 0.07265847 0.07395772 0.07279855
 0.0733048  0.07294815 0.0730826  0.07312346 0.07313065 0.07585988
 0.07238636 0.07281718 0.07478532 0.07613414 0.07431746 0.07745462
 0.0844123  0.08112585 0.07859731 0.0763625  0.07896879 0.07444352
 0.0746212  0.07337745 0.07394079 0.0776483  0.07467898 0.08008365
 0.07331602 0.07258405 0.07286224 0.07396134 0.07166584 0.07436613
 0.07545659 0.06600757 0.07447167 0.07307012 0.07388579 0.07249832
 0.07612787 0.0776304  0.07400854 0.08409786 0.14714382 0.07409212
 0.07515929 0.07280791 0.07318936 0.07320554 0.07376153 0.07381972
 0.07811544 0.07776429 0.07308649 0.07483659 0.07310919 0.07777564
 0.07415204 0.07853903 0.07566035 0.0776443  0.07860769 0.09735128
 0.07724776 0.07589793 0.07358563 0.07432136 0.072588   0.07224697
 0.07461592 0.07328474 0.07407483 0.07377638 0.07376294 0.07499705
 0.0738957  0.0772602  0.07544692 0.08486377 0.10161864 0.0798252
 0.07688528 0.08652278 0.07437969 0.07640965 0.07660772 0.07472812
 0.07570371 0.07249088 0.08132294 0.07960208 0.08221048 0.08202451
 0.07700284 0.07467548 0.07562636 0.07201093 0.07580466 0.07501507
 0.08779829 0.07423971 0.08636479 0.07993237 0.07757487 0.07421285
 0.07584457 0.09925441 0.07824893 0.07449729 0.07597289 0.07571403
 0.07545305 0.12931164 0.14107785 0.0781302  0.07614895 0.07959498
 0.07701045 0.07734389 0.07354603 0.07479639 0.07459616 0.08214622
 0.07456985 0.07636824 0.07650494 0.07493077 0.11523591 0.07760707
 0.08250596 0.07767025 0.07636341 0.07423526 0.07376944 0.07569836
 0.07161675 0.07561955 0.07332273 0.08618919 0.07841413 0.1632458
 0.12219518 0.07776346 0.07574675 0.07620433 0.07661005 0.09515397
 0.07493896 0.07590688 0.07646985 0.07343318 0.07497828 0.07470438
 0.07562486 0.07559341 0.07428644 0.07364084 0.07389236 0.07364394
 0.07307233 0.0736374  0.07346993 0.07473193 0.07398597 0.07247617
 0.07554039 0.0751404  0.13488645 0.07616087 0.07340913 0.07422149
 0.07304258 0.07527175 0.07440548 0.10554561 0.09979282 0.08881118
 0.11043278 0.10123672 0.10216382 0.07935512 0.07347592 0.0767585
 0.07530246 0.07840485 0.0759295  0.07305342 0.07426653 0.07431491
 0.07361494 0.07396974 0.07273373 0.07389869 0.07174774 0.07398759
 0.07171714 0.07547402 0.0745266  0.07490035 0.07284776 0.07373006
 0.07404796 0.07595536 0.07381877 0.07533777 0.07216859 0.0755309
 0.07460703 0.07441282 0.07500141 0.07494954 0.07540384 0.0736037
 0.07337429 0.07555738 0.08026079 0.07574965 0.07489566 0.07723912
 0.09095007 0.07971341 0.08062823 0.09227638 0.09314913 0.08740007
 0.08670029 0.10849863 0.07380638 0.07571899 0.07501252 0.07566199
 0.14732278 0.09384841 0.07412533 0.07322826 0.07464683 0.0740203
 0.07394527 0.07338674 0.07273604 0.32211458 0.07433851 0.07244933
 0.07335871 0.07543536 0.07457526 0.07842065 0.07584962 0.07755265
 0.07511547 0.07867731 0.07792103 0.08002043 0.08171485 0.07590378
 0.07240836 0.07436318 0.07246544 0.07354444 0.07392017 0.07581085
 0.0753599  0.07272797 0.07445858 0.07492058 0.07343814 0.07469075
 0.07345571 0.07468597 0.07337835 0.07376067 0.07173879 0.07593375
 0.07391632 0.0738056  0.07474221 0.0758599  0.07419004 0.07467037
 0.07332797 0.07342369 0.07556245 0.07609282 0.07803671 0.07385588
 0.07533256 0.08187682 0.09240971 0.10899045 0.09816697 0.10773163
 0.07675578 0.07822954 0.10167548 0.07929854 0.07660996]",[1.01005017e+00 2.20264658e+04],[0.37155817        inf],0.0,[3.26901737e+06 9.36778363e-03 1.16259044e-09 1.16259044e-09],[3.26901731e+06 9.36778287e-03 1.16259043e-09 1.16259046e-09],-inf,2.5076503118998774,DRW,467
